claim_id,country_code,country_name,year,year_label,end_year,title,summary,category,era_id,canonical_url,history_updated
TL:PRK:event:2024:south-korea-declared-principal-enemy,PRK,North Korea,2024,January 2024,,South Korea declared principal enemy,"Kim Jong Un renounces the goal of peaceful reunification, declaring South Korea a hostile separate state and the North's principal enemy and calling for constitutional revision.",politics,kim-jong-un-era,https://terralore.co/country/PRK/chronicle#ev-2024-south-korea-declared-principal-enemy,2026-06-15
TL:PRT:event:1139:battle-of-ourique,PRT,Portugal,1139,25 Jul 1139,,Battle of Ourique,"By tradition, Afonso Henriques took the title of king of Portugal after defeating a Muslim army at Ourique, asserting the county's break from the kingdom of Leon.",founding,county-to-kingdom-reconquista,https://terralore.co/country/PRT/chronicle#ev-1139-battle-of-ourique,2026-06-13
TL:PRT:event:1143:recognition-of-autonomy-at-zamora,PRT,Portugal,1143,1143,,Recognition of autonomy at Zamora,"Alfonso VII of Leon and Castile accepted the autonomy of Afonso Henriques, an early step toward the recognised independence of Portugal.",independence,county-to-kingdom-reconquista,https://terralore.co/country/PRT/chronicle#ev-1143-recognition-of-autonomy-at-zamora,2026-06-13
TL:PRT:event:1147:capture-of-lisbon,PRT,Portugal,1147,1147,,Capture of Lisbon,"Afonso Henriques took Santarem and then Lisbon from the Muslims, the latter with the help of crusaders sailing to the Holy Land, advancing the Reconquista to the Tagus.",war,county-to-kingdom-reconquista,https://terralore.co/country/PRT/chronicle#ev-1147-capture-of-lisbon,2026-06-13
TL:PRT:event:1179:papal-recognition-in-manifestis-probatum,PRT,Portugal,1179,23 May 1179,,Papal recognition in Manifestis Probatum,"Pope Alexander III confirmed Afonso Henriques as king and recognised Portugal as an independent kingdom under the protection of the Holy See, the founding act of Portuguese sovereignty.",independence,county-to-kingdom-reconquista,https://terralore.co/country/PRT/chronicle#ev-1179-papal-recognition-in-manifestis-probatum,2026-06-13
TL:PRT:event:1297:treaty-of-alcanices,PRT,Portugal,1297,1297,,Treaty of Alcanices,"King Dinis and Ferdinand IV of Castile confirmed Portuguese possession of the Algarve and fixed the frontier, creating one of the oldest stable borders in Europe.",politics,county-to-kingdom-reconquista,https://terralore.co/country/PRT/chronicle#ev-1297-treaty-of-alcanices,2026-06-13
TL:PRT:event:1415:capture-of-ceuta,PRT,Portugal,1415,1415,,Capture of Ceuta,"Portuguese forces took the North African port of Ceuta, the starting point of overseas expansion and of Prince Henry's interest in exploring the African coast.",war,age-of-discovery,https://terralore.co/country/PRT/chronicle#ev-1415-capture-of-ceuta,2026-06-13
TL:PRT:event:1488:dias-rounds-the-cape-of-good-hope,PRT,Portugal,1488,1488,,Dias rounds the Cape of Good Hope,"Bartolomeu Dias led the first European expedition to round the southern tip of Africa, showing that the Atlantic and Indian oceans were connected and opening the route to Asia.",colonization,age-of-discovery,https://terralore.co/country/PRT/chronicle#ev-1488-dias-rounds-the-cape-of-good-hope,2026-06-13
TL:PRT:event:1494:treaty-of-tordesillas,PRT,Portugal,1494,7 Jun 1494,,Treaty of Tordesillas,"Portugal and Castile divided the unexplored world along a meridian 370 leagues west of the Cape Verde Islands, an agreement that underpinned Portugal's claim to Brazil.",politics,age-of-discovery,https://terralore.co/country/PRT/chronicle#ev-1494-treaty-of-tordesillas,2026-06-13
TL:PRT:event:1498:vasco-da-gama-reaches-india,PRT,Portugal,1498,1498,,Vasco da Gama reaches India,"Vasco da Gama sailed around the Cape of Good Hope to Calicut, completing the sea route from western Europe to India and inaugurating direct trade with Asia.",colonization,age-of-discovery,https://terralore.co/country/PRT/chronicle#ev-1498-vasco-da-gama-reaches-india,2026-06-13
TL:PRT:event:1500:cabral-reaches-brazil,PRT,Portugal,1500,22 Apr 1500,,Cabral reaches Brazil,"A fleet under Pedro Alvares Cabral, en route to India, made landfall on the coast of Brazil and claimed it for the Portuguese crown.",colonization,age-of-discovery,https://terralore.co/country/PRT/chronicle#ev-1500-cabral-reaches-brazil,2026-06-13
TL:PRT:event:1578:disaster-at-alcacer-quibir,PRT,Portugal,1578,1578,,Disaster at Alcacer Quibir,"King Sebastian was killed leading a crusade into Morocco, triggering the succession crisis that opened the way to Spanish rule.",war,iberian-union-and-restoration,https://terralore.co/country/PRT/chronicle#ev-1578-disaster-at-alcacer-quibir,2026-06-13
TL:PRT:event:1580:iberian-union-under-philip-ii,PRT,Portugal,1580,1580-1581,1581,Iberian Union under Philip II,"Philip II of Spain occupied Portugal and was accepted as king by the Cortes at Tomar in 1581, uniting the two crowns for sixty years.",politics,iberian-union-and-restoration,https://terralore.co/country/PRT/chronicle#ev-1580-iberian-union-under-philip-ii,2026-06-13
TL:PRT:event:1640:restoration-and-the-house-of-braganza,PRT,Portugal,1640,1 Dec 1640,,Restoration and the House of Braganza,"A nationalist revolution proclaimed the duke of Braganza as King John IV, restoring Portuguese independence and founding the Braganza dynasty.",independence,iberian-union-and-restoration,https://terralore.co/country/PRT/chronicle#ev-1640-restoration-and-the-house-of-braganza,2026-06-13
TL:PRT:event:1668:spain-recognises-independence,PRT,Portugal,1668,1668,,Spain recognises independence,"By the Treaty of Lisbon, Spain at last acknowledged Portuguese sovereignty, ending the war of Restoration begun in 1640.",independence,iberian-union-and-restoration,https://terralore.co/country/PRT/chronicle#ev-1668-spain-recognises-independence,2026-06-13
TL:PRT:event:1755:the-great-lisbon-earthquake,PRT,Portugal,1755,1 Nov 1755,,The great Lisbon earthquake,"An earthquake, tsunami and fire destroyed much of Lisbon and killed tens of thousands, prompting the reconstruction and reforms directed by the Marquis of Pombal.",disaster,earthquake-napoleon-loss-of-brazil,https://terralore.co/country/PRT/chronicle#ev-1755-the-great-lisbon-earthquake,2026-06-13
TL:PRT:event:1807:court-flees-to-brazil,PRT,Portugal,1807,27 Nov 1807,,Court flees to Brazil,"As a French army invaded, the prince regent and royal court sailed for Brazil under British escort, moving the seat of the Portuguese monarchy to Rio de Janeiro.",war,earthquake-napoleon-loss-of-brazil,https://terralore.co/country/PRT/chronicle#ev-1807-court-flees-to-brazil,2026-06-13
TL:PRT:event:1808:the-peninsular-war,PRT,Portugal,1808,1808-1814,1814,The Peninsular War,"British, Portuguese and Spanish forces fought the French in the Iberian Peninsula, eventually expelling Napoleon's armies from Portugal and Spain.",war,earthquake-napoleon-loss-of-brazil,https://terralore.co/country/PRT/chronicle#ev-1808-the-peninsular-war,2026-06-13
TL:PRT:event:1822:independence-of-brazil,PRT,Portugal,1822,7 Sep 1822,,Independence of Brazil,"Pedro, regent and son of John VI, declared Brazil independent and became its emperor, ending Portugal's rule over its largest and wealthiest colony.",colonization,earthquake-napoleon-loss-of-brazil,https://terralore.co/country/PRT/chronicle#ev-1822-independence-of-brazil,2026-06-13
TL:PRT:event:1932:salazar-and-the-estado-novo,PRT,Portugal,1932,1932-1968,1968,Salazar and the Estado Novo,"Antonio de Oliveira Salazar, prime minister from 1932, built an authoritarian corporative dictatorship, the Estado Novo, that ruled Portugal for over four decades.",politics,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-1932-salazar-and-the-estado-novo,2026-06-13
TL:PRT:event:1801:the-olivenca-dispute,PRT,Portugal,1801,1801 / 1815,,The Olivenca dispute,"Spain occupied Olivenca in 1801 and acquired it by the Treaty of Badajoz; the Congress of Vienna recommended its return to Portugal in 1815, but the sovereignty remains contested.",war,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-1801-the-olivenca-dispute,2026-06-13
TL:PRT:event:1974:the-carnation-revolution,PRT,Portugal,1974,25 Apr 1974,,The Carnation Revolution,"Officers of the Armed Forces Movement overthrew the Estado Novo in a nearly bloodless coup, ending the dictatorship and beginning Portugal's transition to democracy.",politics,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-1974-the-carnation-revolution,2026-06-13
TL:PRT:event:1975:decolonisation-of-the-african-empire,PRT,Portugal,1975,1975,,Decolonisation of the African empire,"Following the revolution, Portugal's African colonies, including Angola and Mozambique, became independent in 1975, ending an empire begun in 1415.",colonization,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-1975-decolonisation-of-the-african-empire,2026-06-13
TL:PRT:event:1986:accession-to-the-european-communities,PRT,Portugal,1986,1 Jan 1986,,Accession to the European Communities,"Portugal joined the European Communities on 1 January 1986, together with Spain, anchoring its democracy in European integration.",politics,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-1986-accession-to-the-european-communities,2026-06-13
TL:PRT:event:2013:the-savage-islands-maritime-dispute,PRT,Portugal,2013,2013,,The Savage Islands maritime dispute,"Spain disputed the exclusive economic zone Portugal claims around the Savage Islands, contending that the islets are rocks under the law of the sea, an issue examined in US State Department maritime studies.",politics,republic-dictatorship-revolution-europe,https://terralore.co/country/PRT/chronicle#ev-2013-the-savage-islands-maritime-dispute,2026-06-13
TL:PRY:event:8000bce:peopling-of-the-river-basins,PRY,Paraguay,-8000,by c. 8000 BCE,,Peopling of the river basins,"Indigenous peoples occupy the basins of the Parana and Paraguay rivers over many millennia, with Guarani-speaking farming and forest peoples coming to predominate in the historic era.",migration,guarani-and-spanish-founding,https://terralore.co/country/PRY/chronicle#ev-8000bce-peopling-of-the-river-basins,2026-06-15
TL:PRY:event:1537:founding-of-asuncion,PRY,Paraguay,1537,15 Aug 1537,,Founding of Asuncion,"Spaniards complete a stockade on the Paraguay River on the feast of the Assumption, founding Asuncion, the 'mother of cities' from which much of the south was settled.",founding,guarani-and-spanish-founding,https://terralore.co/country/PRY/chronicle#ev-1537-founding-of-asuncion,2026-06-15
TL:PRY:event:1541:asuncion-becomes-the-spanish-base,PRY,Paraguay,1541,1541 CE,,Asuncion becomes the Spanish base,"After the first Buenos Aires is abandoned, its survivors flee to Asuncion, which becomes the headquarters of Spanish colonial activity in eastern South America.",colonization,guarani-and-spanish-founding,https://terralore.co/country/PRY/chronicle#ev-1541-asuncion-becomes-the-spanish-base,2026-06-15
TL:PRY:event:1609:the-jesuit-reducciones,PRY,Paraguay,1609,1609-1767,1767,The Jesuit reducciones,"The Jesuits gather up to 150,000 Guarani into some thirty mission towns in the Parana and Uruguay basins, blending Indigenous labour with Christian instruction and Baroque art.",religion,jesuit-missions-and-colony,https://terralore.co/country/PRY/chronicle#ev-1609-the-jesuit-reducciones,2026-06-15
TL:PRY:event:1750:treaty-of-madrid-and-the-guarani-war,PRY,Paraguay,1750,1750-1757,1757,Treaty of Madrid and the Guarani War,"A planned transfer of seven mission towns to Portugal provokes Guarani resistance and a Spanish-Portuguese campaign, hardening official hostility to the Jesuits.",war,jesuit-missions-and-colony,https://terralore.co/country/PRY/chronicle#ev-1750-treaty-of-madrid-and-the-guarani-war,2026-06-15
TL:PRY:event:1767:expulsion-of-the-jesuits,PRY,Paraguay,1767,1767 CE,,Expulsion of the Jesuits,"Charles III expels the Jesuits from Spanish America; the Guarani missions are abandoned and fall into ruin, their populations scattered.",religion,jesuit-missions-and-colony,https://terralore.co/country/PRY/chronicle#ev-1767-expulsion-of-the-jesuits,2026-06-15
TL:PRY:event:1776:viceroyalty-of-the-rio-de-la-plata,PRY,Paraguay,1776,1776 CE,,Viceroyalty of the Rio de la Plata,"The new viceroyalty centred on Buenos Aires makes Asuncion and Paraguay dependent on the river port, feeding Paraguayan resentment of its decline.",politics,jesuit-missions-and-colony,https://terralore.co/country/PRY/chronicle#ev-1776-viceroyalty-of-the-rio-de-la-plata,2026-06-15
TL:PRY:event:1811:independence-from-spain,PRY,Paraguay,1811,14-15 May 1811,,Independence from Spain,"Paraguayan officers depose the Spanish governor at Asuncion without bloodshed, ending colonial rule; a republic is proclaimed in 1813.",independence,independence-francia-lopez,https://terralore.co/country/PRY/chronicle#ev-1811-independence-from-spain,2026-06-15
TL:PRY:event:1814:the-dictatorship-of-dr-francia,PRY,Paraguay,1814,1814-1840,1840,The dictatorship of Dr Francia,"Jose Gaspar Rodriguez de Francia rules as Supreme Dictator, sealing Paraguay off from the world in near-total isolation until his death.",politics,independence-francia-lopez,https://terralore.co/country/PRY/chronicle#ev-1814-the-dictatorship-of-dr-francia,2026-06-15
